# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0	0.000348	0	4.18	0.0395595	1.91325e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000349	0	17.28	0.0610993	2.32757e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00035	0	3.96	0.0384761	3.62753e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000351	0	46.46	0.027572	4.49938e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000352	0	4.2	0.0362958	2.50371e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000353	0	3.82	0.056638	5.50389e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000354	0	46.26	0.0229816	6.43427e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000355	0	4.1	0.0343508	9.02842e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000356	0	3.82	0.0474471	2.47982e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000357	0	19.02	0.0562844	2.05977e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000358	0	4.46	0.0696668	4.09037e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000359	0	4.52	0.0216704	1.25759e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00036	0	4.14	0.0320828	1.58478e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000361	0	4.6	0.0461159	4.85884e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000362	0	4.08	0.0519168	3.78485e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000363	0	15.7	0.0606278	3.64472e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000364	0	17.44	0.071886	2.38239e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000365	0	4.06	0.0349841	3.85471e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000366	0	4.12	0.0119014	1.13289e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000367	0	4.1	0.0294185	1.69576e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000368	0	4.38	0.0206949	1.10462e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000369	0	45.4	0.0167233	8.697e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00037	0	4.08	0.0204934	1.84982e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000371	0	3.96	0.0329629	4.70269e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000372	0	3.94	0.0202651	1.22608e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000373	0	4.38	0.0315387	2.15229e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000374	0	3.72	0.02113	9.75975e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000375	0	3.8	0.0420723	3.8225e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000376	0	4.66	0.0397688	3.90936e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000377	0	3.86	0.0444181	4.57862e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000378	0	4.64	0.032994	3.81022e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000379	0	3.7	0.0243942	1.64354e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00038	0	4.38	0.0129896	6.18787e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000381	0	4.26	0.0298582	1.89722e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000382	0	4.34	0.0196268	1.27345e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000383	0	4.3	0.0361557	4.1392e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000384	0	4.06	0.0500162	5.34654e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000385	0	96.3	0.00815218	1.96044e-08	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000386	0	4.28	0.0273609	1.58861e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000387	0	3.76	0.0192614	1.05641e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000388	0	3.84	0.0174037	6.7641e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000389	0	4.26	0.0315506	2.81596e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00039	0	4.48	0.0644664	5.53733e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000391	0	3.56	0.0160702	7.3988e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000392	0	4.4	0.0799726	1.43031e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000393	0	44.16	0.0188982	4.38651e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000394	0	3.96	0.0292555	3.54723e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000395	0	4.5	0.0307255	3.57235e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000396	0	4.6	0.0172638	7.7081e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000397	0	4.42	0.0472682	4.93877e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000398	0	4.36	0.00946513	5.22489e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000399	0	37.78	0.013279	3.39634e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.0004	0	4.24	0.0208513	1.40999e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
5e-06	0.0002	9.176	4.58	1.18344e+07	83.1008	4	1.99956	217.904	-10	-10	-10	0	0	0	0	0	0.0159366	0
5e-06	0.000201	9.182	4.6	1.10542e+07	83.123	4	1.99956	217.769	-10	-10	-10	0	0	0	0	0	0.0130454	0
5e-06	0.000202	9.186	4.6	1.25486e+07	83.1476	4	1.99956	217.689	-10	-10	-10	0	0	0	0	0	0.020263	0
5e-06	0.000203	9.188	4.6	1.30582e+07	83.1736	4	1.99956	217.656	-10	-10	-10	0	0	0	0	0	0.0217104	0
5e-06	0.000204	9.188	4.6	1.28463e+07	83.2009	4	1.99956	217.667	-10	-10	-10	0	0	0	0	0	0.0217104	0
5e-06	0.000205	9.185	4.6	1.19394e+07	83.2295	4	1.99978	217.72	-10	-10	-10	0	0	0	0	0	0.0159475	0
5e-06	0.000206	9.182	4.6	1.02244e+07	83.2592	4	1.99956	217.803	-10	-10	-10	0	0	0	0	0	0.0188065	0
5e-06	0.000207	9.176	4.58	1.19338e+07	83.2898	4	1.99956	217.921	-10	-10	-10	0	0	0	0	0	0.0159663	0
5e-06	0.000208	9.17	4.58	1.41724e+07	83.3212	4	1.99956	218.07	-10	-10	-10	0	0	0	0	0	0.0174059	0
5e-06	0.000209	9.162	4.58	1.54552e+07	83.3534	4	1.99956	218.247	-10	-10	-10	0	0	0	0	0	0.0202929	0
