1 1 0 0.321151 0.28 799.403 -28.6013 0.777967 2.03842 0.000372159 -28.6013 0.777967 2.03842 0.000372159 0.973569 0 0.344112 0 0.965426 0 0.976862 0 
1 1 0 0.322223 0.28 799.403 -28.1017 0.787314 2.05664 0.000347028 -28.1017 0.787314 2.05664 0.000347028 0.973569 0 0.34522 0 0.954544 0 0.979554 0 
1 1 0 0.323449 0.28 799.403 -27.6021 0.796371 2.07486 0.000323593 -27.6021 0.796371 2.07486 0.000323593 0.973569 0 0.346293 0 0.945384 0 0.980643 0 
1 1 0 0.324826 0.28 799.403 -27.1026 0.805138 2.09307 0.00030174 -27.1026 0.805138 2.09307 0.00030174 0.973569 0 0.347327 0 0.936809 0 0.981274 0 
1 1 0 0.32635 0.28 799.403 -26.603 0.813615 2.11126 0.000281362 -26.603 0.813615 2.11126 0.000281362 0.973569 0 0.348318 0 0.92858 0 0.981692 0 
1 1 0 0.32802 0.28 799.403 -26.1034 0.821806 2.12945 0.00026236 -26.1034 0.821806 2.12945 0.00026236 0.973569 0 0.349261 0 0.920612 0 0.981989 0 
1 1 0 0.329833 0.28 799.403 -25.6038 0.829712 2.14762 0.000244641 -25.6038 0.829712 2.14762 0.000244641 0.973569 0 0.350152 0 0.912867 0 0.982211 0 
1 1 0 0.331787 0.28 799.403 -25.1041 0.837337 2.16579 0.000228118 -25.1041 0.837337 2.16579 0.000228118 0.973569 0 0.350987 0 0.905323 0 0.982383 0 
1 1 0 0.333879 0.28 799.403 -24.6045 0.844684 2.18395 0.000212711 -24.6045 0.844684 2.18395 0.000212711 0.973569 0 0.351762 0 0.897972 0 0.982518 0 
1 1 0 0.336109 0.28 799.403 -24.1049 0.851758 2.2021 0.000198344 -24.1049 0.851758 2.2021 0.000198344 0.973569 0 0.352473 0 0.890807 0 0.982627 0 
1 1 0 0.338473 0.28 799.403 -23.6053 0.858564 2.22024 0.000184947 -23.6053 0.858564 2.22024 0.000184947 0.973569 0 0.353117 0 0.883827 0 0.982717 0 
1 1 0 0.340971 0.28 799.403 -23.1057 0.865107 2.23837 0.000172454 -23.1057 0.865107 2.23837 0.000172454 0.973569 0 0.35369 0 0.877029 0 0.982791 0 
1 1 0 0.3436 0.28 799.403 -22.6061 0.871393 2.25649 0.000160806 -22.6061 0.871393 2.25649 0.000160806 0.973569 0 0.35419 0 0.870414 0 0.982854 0 
1 1 0 0.34636 0.28 799.403 -22.1064 0.877428 2.27461 0.000149944 -22.1064 0.877428 2.27461 0.000149944 0.973569 0 0.86398 0 0.354612 0 0.982906 0 
1 1 0 0.349249 0.28 799.403 -21.6068 0.883217 2.29271 0.000139815 -21.6068 0.883217 2.29271 0.000139815 0.973569 0 0.857728 0 0.354954 0 0.982951 0 
1 1 0 0.352266 0.28 799.403 -21.1072 0.888767 2.31081 0.000130371 -21.1072 0.888767 2.31081 0.000130371 0.973569 0 0.851657 0 0.355214 0 0.98299 0 
1 1 0 0.355409 0.28 799.403 -20.6075 0.894086 2.32891 0.000121564 -20.6075 0.894086 2.32891 0.000121564 0.973569 0 0.845767 0 0.355389 0 0.983023 0 
1 1 0 0.358679 0.28 799.403 -20.1079 0.899179 2.34699 0.000113352 -20.1079 0.899179 2.34699 0.000113352 0.973569 0 0.840057 0 0.355476 0 0.983051 0 
1 1 0 0.362073 0.28 799.403 -19.6083 0.904053 2.36507 0.000105695 -19.6083 0.904053 2.36507 0.000105695 0.973569 0 0.834528 0 0.355474 0 0.983076 0 
1 1 0 0.365592 0.28 799.403 -19.1086 0.908716 2.38314 9.85553e-05 -19.1086 0.908716 2.38314 9.85553e-05 0.973569 0 0.829176 0 0.355381 0 0.983098 0 
1 1 0 0.369234 0.28 799.403 -18.609 0.913173 2.40121 9.18976e-05 -18.609 0.913173 2.40121 9.18976e-05 0.973569 0 0.824002 0 0.355195 0 0.983116 0 
1 1 0 0.373 0.28 799.403 -18.1093 0.917433 2.41926 8.56896e-05 -18.1093 0.917433 2.41926 8.56896e-05 0.973569 0 0.819004 0 0.354915 0 0.983133 0 
1 1 0 0.376889 0.28 799.403 -17.6097 0.921502 2.43731 7.99009e-05 -17.6097 0.921502 2.43731 7.99009e-05 0.973569 0 0.81418 0 0.35454 0 0.983147 0 
1 1 0 0.3809 0.28 799.403 -17.11 0.925387 2.45536 7.45032e-05 -17.11 0.925387 2.45536 7.45032e-05 0.973569 0 0.809528 0 0.354069 0 0.98316 0 
1 1 0 0.385034 0.28 799.403 -16.6104 0.929094 2.4734 6.94702e-05 -16.6104 0.929094 2.4734 6.94702e-05 0.973569 0 0.805045 0 0.353501 0 0.983171 0 
1 1 0 0.389291 0.28 799.403 -16.1108 0.93263 2.49143 6.47771e-05 -16.1108 0.93263 2.49143 6.47771e-05 0.973569 0 0.800729 0 0.352836 0 0.98318 0 
1 1 0 0.39367 0.28 799.403 -15.6111 0.936003 2.50946 6.0401e-05 -15.6111 0.936003 2.50946 6.0401e-05 0.973569 0 0.796578 0 0.352073 0 0.983189 0 
1 1 0 0.398172 0.28 799.403 -15.1115 0.939217 2.52748 5.63206e-05 -15.1115 0.939217 2.52748 5.63206e-05 0.973569 0 0.792588 0 0.351212 0 0.983196 0 
